orden_id;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor
109874PO27A;99001;Puerto carreño;Vichada
78885PQ51A;23001;Monteria;Cordoba
35759PO24A;50006;Acacias;Meta
81284PJ11A;8001;Barranquilla;Atlantico
99318PQ24A;52210;Contadero;Nariño
31192PK74A;52203;Colon;Nariño
63396PJ65A;52427;Magui;Nariño
63696PI28A;70001;Sincelejo;Sucre
112437PK34A;17001;Manizales;Caldas
79392PR26A;68001;Bucaramanga;Santander
24329PR75A;94001;Inirida;Guainia
101256PC32A;81001;Arauca;Arauca
52296PP43A;50001;Villavicencio;Meta
81416PK58B;8001;Barranquilla;Atlantico
67486PE51A;66001;Pereira;Risaralda
6796PT41A;88001;San andres;San andres
82709PA54A;52083;Belen;Nariño
84098PT22C;52378;La cruz;Nariño
4091PR44A;50006;Acacias;Meta
25269PQ76A;52378;La cruz;Nariño
86376PF55A;52427;Magui;Nariño
106284PR61A;27001;Quibdo;Choco
374PH95A;23001;Monteria;Cordoba
45032PM87A;52381;La florida;Nariño
85387PI50A;88001;San andres;San andres
82963PK25A;19001;Popayan;Cauca
58318PI23A;66001;Pereira;Risaralda
101841PE32A;52565;Providencia;Nariño
80843PE92A;66001;Pereira;Risaralda
12065PH67A;41001;Neiva;Huila
32961PD94A;50686;San juanito;Meta
48296PG55B;97001;Mitu;Vaupes
26211PP97A;66001;Pereira;Risaralda
19780PF13A;52110;Buesaco;Nariño
63416PB13A;17001;Manizales;Caldas
58743PP66A;66001;Pereira;Risaralda
40529PF66A;85001;Yopal;Casanare
20765PG55A;50686;San juanito;Meta
55453PJ49A;66001;Pereira;Risaralda
72297PA74A;52381;La florida;Nariño
86112PN28A;52435;Mallama;Nariño
87430PE36A;76001;Cali;Valle del cauca
52191PI72A;52435;Mallama;Nariño
26914PT38A;66001;Pereira;Risaralda
30652PK34A;52405;Leiva;Nariño
60028PD54B;85001;Yopal;Casanare
90056PQ54A;11001;Bogota d.c.;Bogota d.c.
108537PT52A;18001;Florencia;Caqueta
40533PK60B;52506;Ospina;Nariño
5773PM96A;50006;Acacias;Meta
109144PG93A;66001;Pereira;Risaralda
24686PP43A;52083;Belen;Nariño
90573PJ28A;50683;San juan de arama;Meta
83972PQ16A;15001;Tunja;Boyaca
112385PP50A;52399;La union;Nariño
79377PL63A;52051;Arboleda;Nariño
24805PK77A;52207;Consaca;Nariño
75803PR69A;27001;Quibdo;Choco
50177PC88A;54003;Abrego;Norte de santander
9815PA79A;8001;Barranquilla;Atlantico
96211PN31A;76001;Cali;Valle del cauca
52298PG48A;52520;Francisco pizarro;Nariño
69895PF11A;11001;Bogota d.c.;Bogota d.c.
6144PR14A;66001;Pereira;Risaralda
14391PG34B;23001;Monteria;Cordoba
91314PL28A;50683;San juan de arama;Meta
65976PH54A;17001;Manizales;Caldas
32903PO27A;13006;Achi;Bolivar
81977PP26A;88001;San andres;San andres
64818PB51A;85001;Yopal;Casanare
70271PM74B;52210;Contadero;Nariño
65142PL41B;13006;Achi;Bolivar
47805PT35B;63001;Armenia;Quindio
34647PN46A;50001;Villavicencio;Meta
79206PB31A;50683;San juan de arama;Meta
60907PA99A;17001;Manizales;Caldas
36329PK99A;52110;Buesaco;Nariño
111739PM36A;18001;Florencia;Caqueta
52670PA25A;52565;Providencia;Nariño
97271PL13A;66001;Pereira;Risaralda
35400PM39A;52405;Leiva;Nariño
23340PI94A;5001;Medellin;Antioquia
81911PO42A;52411;Linares;Nariño
79965PE23A;94001;Inirida;Guainia
110224PP38A;50001;Villavicencio;Meta
71754PL32A;52427;Magui;Nariño
12557PQ14A;52323;Gualmatan;Nariño
61897PT71A;50683;San juan de arama;Meta
97580PP41A;52083;Belen;Nariño
15138PO39A;52390;La tola;Nariño
60123PT93D;47001;Santa marta;Magdalena
66190PR72C;73001;Ibague;Tolima
57870PP55A;52490;Olaya herrera;Nariño
86455PF33A;52565;Providencia;Nariño
61009PS29A;23001;Monteria;Cordoba
19046PB66A;11001;Bogota d.c.;Bogota d.c.
105251PR35A;52381;La florida;Nariño
85867PT38A;50686;San juanito;Meta
78758PA41A;52240;Chachagui;Nariño
52103PA99A;54001;Cucuta;Norte de santander
103610PI48B;17001;Manizales;Caldas
90976PL69A;66001;Pereira;Risaralda
58266PK94A;44001;Riohacha;La guajira
38613PB61A;52473;Mosquera;Nariño
20613PA47A;66001;Pereira;Risaralda
111635PK33A;50683;San juan de arama;Meta
76191PM39A;66001;Pereira;Risaralda
103554PB73A;54003;Abrego;Norte de santander
66253PN62A;81001;Arauca;Arauca
32460PG15A;68001;Bucaramanga;Santander
21003PQ44A;50683;San juan de arama;Meta
92786PF88A;54003;Abrego;Norte de santander
24978PR86A;17001;Manizales;Caldas
61421PP93A;70001;Sincelejo;Sucre
105039PC23A;66001;Pereira;Risaralda
55690PT84A;50006;Acacias;Meta
79203PC20B;50686;San juanito;Meta
87248PQ49A;52418;Los andes;Nariño
15887PL28A;70001;Sincelejo;Sucre
4104PE92A;52565;Providencia;Nariño
23099PO71A;52210;Contadero;Nariño
97422PD34A;50001;Villavicencio;Meta
76934PS49B;95001;San jose del guaviare;Guaviare
56569PD73A;50686;San juanito;Meta
100763PB87A;91001;Leticia;Amazonas
94627PN23A;23001;Monteria;Cordoba
6620PG49B;76001;Cali;Valle del cauca
20220PR26A;19001;Popayan;Cauca
44236PC36A;70001;Sincelejo;Sucre
37078PS13A;52399;La union;Nariño
103618PI88A;52385;La llanada;Nariño
103713PR74A;52207;Consaca;Nariño
86851PM65A;52385;La llanada;Nariño
14534PM43B;52565;Providencia;Nariño
49242PF22A;54003;Abrego;Norte de santander
81380PN90A;50001;Villavicencio;Meta
31416PS81A;52565;Providencia;Nariño
98364PI21A;52356;Ipiales;Nariño
36510PA55A;17001;Manizales;Caldas
6317PN65A;17001;Manizales;Caldas
34872PQ66A;52435;Mallama;Nariño
31899PB50B;54003;Abrego;Norte de santander
67434PE10A;66001;Pereira;Risaralda
24041PO57A;50006;Acacias;Meta
101014PH43A;52051;Arboleda;Nariño
102298PH62A;52323;Gualmatan;Nariño
49217PD99B;94001;Inirida;Guainia
668PR87A;54003;Abrego;Norte de santander
31316PH46B;94001;Inirida;Guainia
63576PC52A;5002;Abejorral;Antioquia
55063PR53B;17001;Manizales;Caldas
40408PF46E;13001;Cartagena;Bolivar
25217PS30A;5001;Medellin;Antioquia
29500PN60A;94001;Inirida;Guainia
35348PS62A;52323;Gualmatan;Nariño
93171PL11A;52323;Gualmatan;Nariño
49922PP74A;52323;Gualmatan;Nariño
70104PC94A;76001;Cali;Valle del cauca
61470PP88A;20001;Valledupar;Cesar
71902PP78B;52390;La tola;Nariño
13118PN31A;52210;Contadero;Nariño
54183PQ67B;85001;Yopal;Casanare
64873PA66A;94001;Inirida;Guainia
38668PQ79A;94001;Inirida;Guainia
97525PK67B;15001;Tunja;Boyaca
97530PK96A;66001;Pereira;Risaralda
63783PB83A;95001;San jose del guaviare;Guaviare
52530PR41B;81001;Arauca;Arauca
33779PP44A;52490;Olaya herrera;Nariño
7131PD15C;52565;Providencia;Nariño
26827PF74A;50006;Acacias;Meta
53510PN91A;52418;Los andes;Nariño
98501PI41A;27001;Quibdo;Choco
57391PK11A;20001;Valledupar;Cesar
34250PP89A;50001;Villavicencio;Meta
75590PE12B;5001;Medellin;Antioquia
78934PC94A;81001;Arauca;Arauca
75062PG11B;50001;Villavicencio;Meta
94220PM63A;66001;Pereira;Risaralda
82933PE83A;70001;Sincelejo;Sucre
50481PB63A;66001;Pereira;Risaralda
10602PJ62A;23001;Monteria;Cordoba
94935PI80A;8001;Barranquilla;Atlantico
17056PG96A;66001;Pereira;Risaralda
66164PL66A;54003;Abrego;Norte de santander
110213PQ81A;85001;Yopal;Casanare
63873PT63A;52210;Contadero;Nariño
9101PB49A;50686;San juanito;Meta
105057PR98A;17001;Manizales;Caldas
93340PM72A;50001;Villavicencio;Meta
69795PS54A;97001;Mitu;Vaupes
69898PJ43A;50006;Acacias;Meta
72251PO40A;50001;Villavicencio;Meta
2696PN48B;52381;La florida;Nariño
89126PQ75A;20001;Valledupar;Cesar
43313PO18A;66001;Pereira;Risaralda
24891PE91A;52210;Contadero;Nariño
86164PO92A;50686;San juanito;Meta
48120PN71A;52473;Mosquera;Nariño
53123PK82A;66001;Pereira;Risaralda
104738PM12D;17001;Manizales;Caldas
97209PG31A;13001;Cartagena;Bolivar
91496PR61A;54001;Cucuta;Norte de santander
73921PJ76A;52418;Los andes;Nariño
96691PF61A;94001;Inirida;Guainia
13745PD23A;17001;Manizales;Caldas
69994PC18A;52385;La llanada;Nariño
44118PN84A;52480;Nariño;Nariño
77190PQ74A;76001;Cali;Valle del cauca
82357PQ59A;66001;Pereira;Risaralda
100116PA87A;52435;Mallama;Nariño
99883PM69A;52051;Arboleda;Nariño
44336PR88A;52083;Belen;Nariño
86162PA88A;85001;Yopal;Casanare
110092PQ58A;54003;Abrego;Norte de santander
21253PA50B;97001;Mitu;Vaupes
89204PS58A;50001;Villavicencio;Meta
100112PT20A;27006;Acandi;Choco
89961PO42B;66001;Pereira;Risaralda
95480PE82A;52079;Barbacoas;Nariño
102389PH66A;52405;Leiva;Nariño
43010PK34A;50001;Villavicencio;Meta
84762PA11A;52207;Consaca;Nariño
108431PI84A;52399;La union;Nariño
5943PK80A;50006;Acacias;Meta
73080PC36A;13006;Achi;Bolivar
7192PT91A;97001;Mitu;Vaupes
62777PF44B;52354;Imues;Nariño
52079PR61A;94001;Inirida;Guainia
111370PD50A;70001;Sincelejo;Sucre
61569PC51A;52381;La florida;Nariño
103073PD96A;52378;La cruz;Nariño
57470PG60A;19001;Popayan;Cauca
70782PT35A;52427;Magui;Nariño
23490PB77A;52473;Mosquera;Nariño
9287PE72A;13006;Achi;Bolivar
55766PB41A;52203;Colon;Nariño
34545PK55A;25001;Agua de dios;Cundinamarca
59440PO48A;8001;Barranquilla;Atlantico
14776PJ29A;52210;Contadero;Nariño
40205PE18A;94001;Inirida;Guainia
7294PM25A;97001;Mitu;Vaupes
29649PJ36A;70001;Sincelejo;Sucre
8165PC29A;50001;Villavicencio;Meta
81137PL73A;52480;Nariño;Nariño
86993PP65A;52323;Gualmatan;Nariño
99756PF21A;50006;Acacias;Meta
12312PB34A;52411;Linares;Nariño
38949PI42A;52381;La florida;Nariño
83241PR48A;52490;Olaya herrera;Nariño
17171PK13A;52381;La florida;Nariño
46999PE75A;52323;Gualmatan;Nariño
61377PC28A;97001;Mitu;Vaupes
56799PE98D;11001;Bogota d.c.;Bogota d.c.
69285PE25C;66001;Pereira;Risaralda
31684PH43A;19001;Popayan;Cauca
75081PJ95A;66001;Pereira;Risaralda
87848PQ53A;52411;Linares;Nariño
8250PN24A;17001;Manizales;Caldas
5035PB82A;95001;San jose del guaviare;Guaviare
54267PD26A;19001;Popayan;Cauca
103690PS91A;50006;Acacias;Meta
62584PI25B;50001;Villavicencio;Meta
65003PD94A;76001;Cali;Valle del cauca
97038PI57A;52405;Leiva;Nariño
100237PJ57A;50001;Villavicencio;Meta
9242PK22A;68001;Bucaramanga;Santander
51365PJ31A;13006;Achi;Bolivar
27969PN11A;52207;Consaca;Nariño
18934PJ97A;81001;Arauca;Arauca
21221PA42B;52381;La florida;Nariño
63341PA50A;5001;Medellin;Antioquia
72068PP54D;91001;Leticia;Amazonas
103601PD67A;76001;Cali;Valle del cauca
65983PF56B;52323;Gualmatan;Nariño
91757PD97A;52378;La cruz;Nariño
21729PA39A;5001;Medellin;Antioquia
106140PI36A;52051;Arboleda;Nariño
23718PR34A;50001;Villavicencio;Meta
100480PD13A;52051;Arboleda;Nariño
88748PC70A;66001;Pereira;Risaralda
30041PA33A;27001;Quibdo;Choco
92104PK23A;81001;Arauca;Arauca
66486PD96A;52323;Gualmatan;Nariño
7966PM62A;5002;Abejorral;Antioquia
71397PC34A;63001;Armenia;Quindio
105032PF27A;13006;Achi;Bolivar
89737PG43F;52210;Contadero;Nariño
7387PM10A;68001;Bucaramanga;Santander
78254PH13A;52083;Belen;Nariño
12821PI61A;52240;Chachagui;Nariño
31265PH47A;8001;Barranquilla;Atlantico
2723PQ86A;52405;Leiva;Nariño
9356PE53A;52435;Mallama;Nariño
59016PH60A;52323;Gualmatan;Nariño
38101PQ95A;52565;Providencia;Nariño
25075PF83A;50006;Acacias;Meta
109055PO65A;52399;La union;Nariño
48208PB12B;50686;San juanito;Meta
68926PD88A;50001;Villavicencio;Meta
7906PC13A;52356;Ipiales;Nariño
73879PS36A;50001;Villavicencio;Meta
3348PQ38A;52210;Contadero;Nariño
33583PB90A;50001;Villavicencio;Meta
46331PJ42B;52083;Belen;Nariño
56814PO74A;99001;Puerto carreño;Vichada
45053PN92A;19001;Popayan;Cauca
94159PF50A;52418;Los andes;Nariño
44885PC10A;52001;Pasto;Nariño
57120PJ35A;25001;Agua de dios;Cundinamarca
92918PK75A;52323;Gualmatan;Nariño
90331PF50A;99001;Puerto carreño;Vichada
98430PN22D;47001;Santa marta;Magdalena
69026PT26A;50683;San juan de arama;Meta
14288PS49A;44001;Riohacha;La guajira
110281PE11A;5002;Abejorral;Antioquia
55881PD16A;50686;San juanito;Meta
66704PK54A;52405;Leiva;Nariño
92228PC97A;66001;Pereira;Risaralda
80879PM84A;85001;Yopal;Casanare
89199PC12D;52399;La union;Nariño
93000PG85A;52473;Mosquera;Nariño
42590PR56A;70001;Sincelejo;Sucre
104671PQ97A;13006;Achi;Bolivar
88382PT74A;52210;Contadero;Nariño
22567PG91A;66001;Pereira;Risaralda
51033PF22A;95001;San jose del guaviare;Guaviare
99414PG75A;13006;Achi;Bolivar
47034PN57A;76001;Cali;Valle del cauca
18570PC15A;76001;Cali;Valle del cauca
34281PG73A;52323;Gualmatan;Nariño
23544PN70A;5001;Medellin;Antioquia
34111PM26A;52405;Leiva;Nariño
55657PR72A;66001;Pereira;Risaralda
30901PF75A;52405;Leiva;Nariño
104707PD89A;68001;Bucaramanga;Santander
63550PO66A;13006;Achi;Bolivar
109309PO81A;52565;Providencia;Nariño
79432PF78A;91001;Leticia;Amazonas
111397PR64A;66001;Pereira;Risaralda
102718PA25A;52356;Ipiales;Nariño
102385PC99A;52323;Gualmatan;Nariño
112048PI70A;52427;Magui;Nariño
81456PA38A;52435;Mallama;Nariño
67793PB58A;52399;La union;Nariño
44083PS68A;50001;Villavicencio;Meta
35615PM66A;52435;Mallama;Nariño
68698PO69A;52203;Colon;Nariño
22753PE79D;23001;Monteria;Cordoba
79632PP28A;27001;Quibdo;Choco
54917PN98A;52323;Gualmatan;Nariño
28603PT27A;52473;Mosquera;Nariño
52365PT28A;52490;Olaya herrera;Nariño
67268PI45A;13006;Achi;Bolivar
48000PF94A;94001;Inirida;Guainia
112409PS30A;52051;Arboleda;Nariño
80374PF58C;68001;Bucaramanga;Santander
92015PL78A;70001;Sincelejo;Sucre
49316PA13A;50006;Acacias;Meta
69599PS92A;52480;Nariño;Nariño
35854PS87A;52418;Los andes;Nariño
57455PN18A;52427;Magui;Nariño
11449PN44A;52480;Nariño;Nariño
84296PH26A;5002;Abejorral;Antioquia
62582PA31A;17001;Manizales;Caldas
16639PE66A;52210;Contadero;Nariño
48382PT20A;23001;Monteria;Cordoba
108087PN30A;52203;Colon;Nariño
62184PS83A;52385;La llanada;Nariño
6413PD93B;52480;Nariño;Nariño
73135PG98A;70001;Sincelejo;Sucre
34101PK53A;52079;Barbacoas;Nariño
106875PA36A;66001;Pereira;Risaralda
46769PG62A;52079;Barbacoas;Nariño
56380PG80A;50006;Acacias;Meta
87432PF19A;52110;Buesaco;Nariño
102463PM45A;52001;Pasto;Nariño
92929PE95A;27001;Quibdo;Choco
32691PI24A;52411;Linares;Nariño
89316PP95A;97001;Mitu;Vaupes
36068PH45A;17001;Manizales;Caldas
26715PC26A;52210;Contadero;Nariño
56542PE23A;13006;Achi;Bolivar
104568PQ13A;52480;Nariño;Nariño
85738PR55A;18001;Florencia;Caqueta
73289PI39A;17001;Manizales;Caldas
68838PC72B;52381;La florida;Nariño
60729PQ65A;52381;La florida;Nariño
55148PP89A;52356;Ipiales;Nariño
66305PC84A;52411;Linares;Nariño
13999PM42A;17001;Manizales;Caldas
1650PA89A;66001;Pereira;Risaralda
32890PG74A;52356;Ipiales;Nariño
86290PT70D;81001;Arauca;Arauca
26338PS80A;50683;San juan de arama;Meta
5245PH75B;8001;Barranquilla;Atlantico
69037PJ72A;13006;Achi;Bolivar
33336PG30D;50001;Villavicencio;Meta
104189PO44A;52435;Mallama;Nariño
844PI92A;66001;Pereira;Risaralda
53634PJ50A;76001;Cali;Valle del cauca
25760PE91A;5001;Medellin;Antioquia
78053PO39A;50683;San juan de arama;Meta
70175PG93A;15001;Tunja;Boyaca
4943PT41A;52381;La florida;Nariño
104753PO70A;68001;Bucaramanga;Santander
88245PT18A;27001;Quibdo;Choco
110489PJ42A;8001;Barranquilla;Atlantico
94932PK70A;52323;Gualmatan;Nariño
91598PH73A;52411;Linares;Nariño
36915PD62A;52323;Gualmatan;Nariño
79043PS37A;44001;Riohacha;La guajira
107536PP50A;85001;Yopal;Casanare
108951PF45A;52435;Mallama;Nariño
30243PT87A;52381;La florida;Nariño
69743PH39A;52560;Potosi;Nariño
916PI68A;52480;Nariño;Nariño
59979PB82A;17001;Manizales;Caldas
35842PL44A;66001;Pereira;Risaralda
110873PT36A;66001;Pereira;Risaralda
46064PF96A;50006;Acacias;Meta
17684PQ97A;52480;Nariño;Nariño
96304PC61A;17001;Manizales;Caldas
82170PQ78A;52203;Colon;Nariño
77372PH60A;44001;Riohacha;La guajira
54340PJ96A;95001;San jose del guaviare;Guaviare
52206PE49A;50683;San juan de arama;Meta
15451PO60A;52540;Policarpa;Nariño
8449PC18A;13006;Achi;Bolivar
50312PT54B;85001;Yopal;Casanare
34151PL18A;52051;Arboleda;Nariño
78791PO19A;52079;Barbacoas;Nariño
103750PH58A;52051;Arboleda;Nariño
1808PQ27A;52435;Mallama;Nariño
91660PJ97A;97001;Mitu;Vaupes
98708PP68C;97001;Mitu;Vaupes
85354PM93A;27001;Quibdo;Choco
94537PB31A;50006;Acacias;Meta
86530PO15A;44001;Riohacha;La guajira
3296PS26A;52480;Nariño;Nariño
35781PT67B;52435;Mallama;Nariño
10248PF91A;85001;Yopal;Casanare
76438PJ22A;88001;San andres;San andres
93035PB73A;97001;Mitu;Vaupes
95811PI62A;66001;Pereira;Risaralda
40860PC77A;54001;Cucuta;Norte de santander
46324PA51A;52385;La llanada;Nariño
45663PN88A;95001;San jose del guaviare;Guaviare
70005PJ30A;68001;Bucaramanga;Santander
49319PI47A;52210;Contadero;Nariño
105132PF49A;52207;Consaca;Nariño
52429PH95F;50686;San juanito;Meta
78000PN52A;52490;Olaya herrera;Nariño
27522PC83A;5001;Medellin;Antioquia
73406PN12A;50001;Villavicencio;Meta
56526PD95A;50001;Villavicencio;Meta
64242PG42A;52207;Consaca;Nariño
75281PN74A;52381;La florida;Nariño
1936PB40A;52001;Pasto;Nariño
112097PJ68A;52405;Leiva;Nariño
7087PC57A;50001;Villavicencio;Meta
65233PP93A;8001;Barranquilla;Atlantico
73944PC88A;54003;Abrego;Norte de santander
86507PE92A;17001;Manizales;Caldas
27473PD12A;52560;Potosi;Nariño
37704PH56A;44001;Riohacha;La guajira
9348PE49A;52323;Gualmatan;Nariño
9614PG28A;52399;La union;Nariño
44247PT62A;81001;Arauca;Arauca
57003PM72A;18001;Florencia;Caqueta
839PI25A;50683;San juan de arama;Meta
51396PR29A;70001;Sincelejo;Sucre
30886PR42A;52399;La union;Nariño
35555PN89A;52210;Contadero;Nariño
66399PC24A;85001;Yopal;Casanare
55320PI46A;54003;Abrego;Norte de santander
26407PM96A;91001;Leticia;Amazonas
39085PE67A;85001;Yopal;Casanare
88078PN96A;81001;Arauca;Arauca
25023PG18A;66001;Pereira;Risaralda
47341PF65A;50006;Acacias;Meta
41633PR29A;97001;Mitu;Vaupes
18619PR61A;5002;Abejorral;Antioquia
78392PR52A;17001;Manizales;Caldas
13563PG45A;52411;Linares;Nariño
45555PQ92A;81001;Arauca;Arauca
69123PH92A;54001;Cucuta;Norte de santander
16682PS54A;52411;Linares;Nariño
59561PG51A;52411;Linares;Nariño
50940PH97A;17001;Manizales;Caldas
27556PO15A;54003;Abrego;Norte de santander
61924PG50A;52480;Nariño;Nariño
59492PR38A;18001;Florencia;Caqueta
74419PK92A;52418;Los andes;Nariño
108817PS32A;97001;Mitu;Vaupes
101957PE54B;91001;Leticia;Amazonas
14816PH35A;13006;Achi;Bolivar
68821PG19A;54003;Abrego;Norte de santander
108925PJ91B;52207;Consaca;Nariño
17682PG31A;52435;Mallama;Nariño
15183PC68A;47001;Santa marta;Magdalena
103653PH75A;52378;La cruz;Nariño
78611PL35A;50686;San juanito;Meta
81942PS27A;52110;Buesaco;Nariño
1783PB31A;52411;Linares;Nariño
80325PA23A;17001;Manizales;Caldas
79101PM57B;20001;Valledupar;Cesar
46792PK41A;68001;Bucaramanga;Santander
83006PL38A;52411;Linares;Nariño
28173PC77A;19001;Popayan;Cauca
7453PA27A;76001;Cali;Valle del cauca
75488PI97A;52399;La union;Nariño
28934PQ25D;44001;Riohacha;La guajira
30363PD73A;19001;Popayan;Cauca
35090PT62D;52203;Colon;Nariño
45937PE19B;52083;Belen;Nariño
39158PS65A;27001;Quibdo;Choco
86119PT61A;91001;Leticia;Amazonas
97951PA18A;52203;Colon;Nariño
22565PJ41A;52385;La llanada;Nariño
42789PJ20A;41001;Neiva;Huila
94288PG46A;54003;Abrego;Norte de santander
57252PN28B;50001;Villavicencio;Meta
2310PE94A;13001;Cartagena;Bolivar
34262PH19A;52411;Linares;Nariño
51058PO30A;52207;Consaca;Nariño
53829PK32A;52399;La union;Nariño
48298PP82A;81001;Arauca;Arauca
50194PI81A;52405;Leiva;Nariño
109475PF31B;66001;Pereira;Risaralda
18254PE90A;52565;Providencia;Nariño
14641PQ20A;52427;Magui;Nariño
36867PB48A;97001;Mitu;Vaupes
59493PR89A;54003;Abrego;Norte de santander
28622PN26A;8001;Barranquilla;Atlantico
40845PK51A;52399;La union;Nariño
13015PT46A;52411;Linares;Nariño
87979PO93A;85001;Yopal;Casanare
52026PR72A;52381;La florida;Nariño
24262PO48A;50006;Acacias;Meta
93994PH56A;68001;Bucaramanga;Santander
20179PD41B;52323;Gualmatan;Nariño
43848PE16A;19001;Popayan;Cauca
96654PB34A;91001;Leticia;Amazonas
110586PJ47A;66001;Pereira;Risaralda
5843PS57B;52490;Olaya herrera;Nariño
48539PS11A;97001;Mitu;Vaupes
41037PD87A;52083;Belen;Nariño
57453PF71B;52210;Contadero;Nariño
86724PM35A;52405;Leiva;Nariño
70359PS55B;50686;San juanito;Meta
83565PR24A;5001;Medellin;Antioquia
10320PN95B;81001;Arauca;Arauca
61230PO11A;17001;Manizales;Caldas
77385PI54A;20001;Valledupar;Cesar
104043PB81A;94001;Inirida;Guainia
32620PQ25A;66001;Pereira;Risaralda
86159PI93A;52565;Providencia;Nariño
8907PA48A;70001;Sincelejo;Sucre
11427PQ96B;15001;Tunja;Boyaca
75490PC97A;52405;Leiva;Nariño
26886PK65A;52110;Buesaco;Nariño
3337PL43A;76001;Cali;Valle del cauca
23405PO33A;95001;San jose del guaviare;Guaviare
15283PE27A;52203;Colon;Nariño
85810PM99A;17001;Manizales;Caldas
103PD44A;52405;Leiva;Nariño
75523PG44C;54003;Abrego;Norte de santander
31036PQ31A;66001;Pereira;Risaralda
67654PS62A;52323;Gualmatan;Nariño
81588PS22A;17001;Manizales;Caldas
17384PD41A;54003;Abrego;Norte de santander
47592PQ21A;52399;La union;Nariño
6089PR70A;85001;Yopal;Casanare
13583PN92A;73001;Ibague;Tolima
22102PN97A;81001;Arauca;Arauca
15826PN86A;54003;Abrego;Norte de santander
52189PR66A;95001;San jose del guaviare;Guaviare
64544PM20A;17001;Manizales;Caldas
43048PD97A;66001;Pereira;Risaralda
20997PM42A;52565;Providencia;Nariño
100941PP12B;52565;Providencia;Nariño
40861PQ61A;52435;Mallama;Nariño
71931PQ32A;52083;Belen;Nariño
91810PL46A;50683;San juan de arama;Meta
7717PP67C;52399;La union;Nariño
78610PG51A;50683;San juan de arama;Meta
787PK10A;52381;La florida;Nariño
54884PH32A;91001;Leticia;Amazonas
16313PQ25A;52435;Mallama;Nariño
90360PT65A;17001;Manizales;Caldas
